locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b3612,gpmM,0,3785260,3786804,1,1751,0.00646352723915051,1545,7,2,3-bisphosphoglycerate-independent phosphoglycerate mutase
b3613,envC,0,3786838,3788097,1,12,0.00226757369614512,1260,2,murein hydrolase activator EnvC
b3614,yibQ,0,3788101,3789060,1,1351,0.0193452380952381,960,13,divergent polysaccharide deacetylase domain-containing protein YibQ
b3615,waaH,0,3789047,3790081,-1,4202,0.0179310344827586,1035,13,UDP-glucuronate:LPS(HepIII) glycosyltransferase
b3616,tdh,0,3790320,3791345,-1,594,0.0152777777777778,1026,11,threonine dehydrogenase
b3617,kbl,0,3791355,3792551,-1,16281,0.0190703218116806,1197,16,2-amino-3-ketobutyrate CoA ligase
b3618,htrL,0,3792826,3793683,-1,1548,0.00996677740863787,858,6,protein HtrL
b3619,rfaD,0,3793987,3794919,1,0,0,933,0,ADP-L-glycero-D-mannoheptose 6-epimerase
b3620,waaF,0,3794929,3795975,1,3,0.00409276944065484,1047,3,ADP-heptose--LPS heptosyltransferase 2
b3621,waaC,0,3795979,3796938,1,0,0,960,0,ADP-heptose:LPS heptosyltransferase 1
b3622,waaL,0,3796948,3798207,1,538,0.00793650793650794,1260,7,O-antigen ligase
b3623,waaU,0,3798239,3799312,-1,1077,0.0186170212765957,1074,14,putative ADP-heptose:LPS heptosyltransferase 4
b3624,waaZ,0,3799345,3800196,-1,0,0,852,0,lipopolysaccharide core biosynthesis protein WaaZ
b3625,waaY,0,3800267,3800965,-1,4,0.00610997963340122,699,3,lipopolysaccharide core heptose (II) kinase
b3626,waaJ,0,3800983,3801999,-1,714,0.00701262272089762,1017,5,UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase
b3627,waaO,0,3802039,3803058,-1,251,0.00560224089635854,1020,4,UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase
b3628,waaB,0,3803058,3804137,-1,409,0.00661375661375661,1080,5,UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase
b3629,waaS,0,3804181,3805116,-1,87,0.00304878048780488,936,2,lipopolysaccharide core biosynthesis protein
b3630,waaP,0,3805153,3805950,-1,2,0.00357142857142857,798,2,lipopolysaccharide core heptose (I) kinase
b3631,waaG,0,3805943,3807067,-1,0,0,1125,0,lipopolysaccharide glucosyltransferase I
b3632,waaQ,0,3807064,3808098,-1,55,0.00137931034482759,1035,1,lipopolysaccharide core heptosyltransferase 3
b3633,waaA,0,3808540,3809817,1,1,0.00111607142857143,1278,1,KDO transferase
b3634,coaD,0,3809825,3810304,1,15,0.00297619047619048,480,1,pantetheine-phosphate adenylyltransferase
b3635,mutM,0,3810343,3811152,-1,1511,0.028169014084507,810,16,DNA-formamidopyrimidine glycosylase
b3636,rpmG,0,3811250,3811417,-1,7,0.0169491525423729,168,2,50S ribosomal subunit protein L33
b3637,rpmB,0,3811438,3811674,-1,0,0,237,0,50S ribosomal subunit protein L28
b3638,yicR,0,3811891,3812559,-1,1215,0.0255863539445629,669,12,RadC-like JAB domain-containing protein YicR
b3639,dfp,0,3812731,3813951,1,22,0.00584795321637427,1221,5,fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase
b3640,dut,0,3813932,3814387,1,2,0.003125,456,1,deoxyuridine triphosphatase
b3641,slmA,0,3814494,3815090,1,161,0.00477326968973747,597,2,nucleoid occlusion factor SlmA
b3642,pyrE,0,3815127,3815768,-1,1,0.00222222222222222,642,1,orotate phosphoribosyltransferase
b3643,rph,0,3815863,3816549,-1,0,0,687,0,truncated RNase PH
b3644,yicC,0,3816676,3817539,1,291,0.0066006600660066,864,4,UPF0701 family protein YicC
b3645,dinD,0,3817760,3818584,1,2431,0.0189982728842832,825,11,DNA damage-inducible protein D
b3646,yicG,0,3818874,3819491,1,757,0.0207373271889401,618,9,conserved inner membrane protein YicG
b3647,ligB,0,3819488,3821170,-1,3741,0.0212044105173876,1683,25,DNA ligase B
b3648,gmk,0,3821428,3822051,1,5,0.00228310502283105,624,1,guanylate kinase
b3649,rpoZ,0,3822106,3822381,1,0,0,276,0,RNA polymerase subunit omega
b3650,spoT,0,3822400,3824508,1,186,0.004062288422478,2109,6,bifunctional (p)ppGpp synthase/hydrolase SpoT
b3651,trmH,0,3824515,3825204,1,174,0.00826446280991736,690,4,tRNA (Gm18) 2'-O-methyltransferase
b3652,recG,0,3825210,3827291,1,191,0.00480109739368999,2082,7,ATP-dependent DNA helicase RecG
b3653,gltS,0,3827460,3828665,-1,870,0.0130023640661939,1206,11,glutamate:sodium symporter
b3654,xanP,0,3828945,3830336,1,4607,0.0174180327868852,1392,17,xanthine:H(+) symporter XanP
b3655,yicH,0,3830457,3832166,1,4900,0.0158597662771285,1710,19,AsmA famly protein YicH
b3656,yicI,0,3832219,3834537,-1,1309,0.0129230769230769,2319,21,alpha-D-xyloside xylohydrolase
b3657,yicJ,0,3834547,3835929,-1,8440,0.0165118679050568,1383,16,putative xyloside transporter YicJ
b3658,selC,0,3836222,3836316,1,0,0,95,0,
b4653,yicT,0,3836425,3836556,1,0,0,132,0,pseudogene
b3659,setC,0,3836953,3838137,1,1488,0.01323706377858,1185,11,putative arabinose exporter
b3660,yicL,0,3838248,3839171,1,817,0.0154320987654321,924,10,putative inner membrane protein
b3661,nlpA,0,3839175,3839993,-1,1231,0.0173913043478261,819,10,lipoprotein-28
b4555,yicS,0,3840215,3840508,1,440,0.0242718446601942,294,5,uncharacterized protein YicS
b3662,nepI,0,3840549,3841739,-1,327,0.0119760479041916,1191,10,purine ribonucleoside exporter
b3663,yicN,0,3841950,3842402,-1,357,0.00940438871473354,453,3,conserved protein YicN
b3664,adeQ,0,3842455,3843789,-1,1634,0.0181818181818182,1335,17,adenine transporter
b3665,adeD,0,3843964,3845730,1,2295,0.0218270008084074,1767,27,adenine deaminase
b3666,uhpT,0,3845776,3847167,-1,1511,0.0153688524590164,1392,15,hexose-6-phosphate:phosphate antiporter
b3667,uhpC,0,3847305,3848624,-1,774,0.0119047619047619,1320,11,inner membrane protein sensing glucose-6-phosphate
b3668,uhpB,0,3848634,3850136,-1,1207,0.00664767331433998,1503,7,sensory histidine kinase UhpB
b3669,uhpA,0,3850136,3850726,-1,4,0.00481927710843374,591,2,DNA-binding transcriptional activator UhpA
b3670,ilvN,0,3850802,3851092,-1,11,0.0048780487804878,291,1,acetohydroxy acid synthase I subunit IlvN
b3671,ilvB,0,3851096,3852784,-1,690,0.0126796280642434,1689,15,acetohydroxy acid synthase I subunit IlvB
b3672,ivbL,0,3852890,3852988,-1,0,0,99,0,ilvBN operon leader peptide
b4616,istR,0,3853118,3853257,-1,67,0.0102040816326531,140,1,
b4618,tisB,0,3853553,3853642,1,0,0,90,0,membrane-depolarizing toxin TisB
b3673,emrD,0,3853922,3855106,1,984,0.0192539109506619,1185,16,multidrug efflux pump EmrD
b3674,yidF,0,3855114,3855611,-1,16,0.00857142857142857,498,3,uncharacterized protein YidF
b3675,yidG,0,3855608,3855970,-1,564,0.0117647058823529,363,3,putative inner membrane protein
b3676,yidH,0,3855960,3856307,-1,629,0.0122950819672131,348,3,conserved inner membrane protein YidH
b3677,yidI,0,3856415,3856864,1,151,0.0158227848101266,450,5,putative inner membrane protein
b3678,yidJ,0,3856911,3858404,-1,1285,0.0162523900573614,1494,17,putative sulfatase/phosphatase
b3679,yidK,0,3858401,3860116,-1,692,0.0116472545757072,1716,14,putative transporter YidK
b3680,yidL,0,3860283,3861176,1,561,0.00958466453674121,894,6,putative DNA-binding transcriptional regulator YidL
b4556,ysdC,0,3861173,3861349,-1,0,0,177,0,pseudogene
b3681,glvG,0,3861349,3861987,-1,964,0.0111358574610245,639,5,putative inactive phospho-glucosidase
b3682,glvB,0,3861987,3862472,-1,650,0.0146198830409357,486,5,putative PTS enzyme II component GlvB
b3683,glvC,0,3862497,3863603,-1,1515,0.0180645161290323,1107,14,putative PTS enzyme II component GlvC
b3684,yidP,0,3863899,3864615,1,1753,0.0178926441351889,717,9,putative DNA-binding transcriptional regulator YidP
b3685,yidE,0,3864612,3866273,-1,681,0.00601374570446735,1662,7,putative transport protein YidE
b3686,ibpB,0,3866469,3866897,-1,120,0.00332225913621262,429,1,small heat shock protein IbpB
b3687,ibpA,0,3867009,3867422,-1,1155,0.0137931034482759,414,4,small heat shock protein IbpA
b3688,yidQ,0,3867728,3868060,1,11,0.00425531914893617,333,1,DUF1375 domain-containing putative lipoprotein YidQ
b3689,yidR,0,3868062,3869309,-1,1956,0.0205949656750572,1248,18,DUF3748 domain-containing galacturonate catabolism protein YidR
b3690,cbrA,0,3869377,3870441,1,2046,0.0187416331994645,1065,14,colicin M resistance protein
b3691,dgoT,0,3870438,3871730,-1,1834,0.0176405733186329,1293,16,putative D-galactonate transporter
b4478,dgoD,0,3871850,3872998,-1,14380,0.0372670807453416,1149,30,D-galactonate dehydratase
b4477,dgoA,0,3872995,3873612,-1,470,0.00921658986175115,618,4,2-dehydro-3-deoxy-6-phosphogalactonate aldolase
b3693,dgoK,0,3873596,3874474,-1,670,0.0194489465153971,879,12,2-dehydro-3-deoxygalactonokinase
b4479,dgoR,0,3874471,3875160,-1,1457,0.0330578512396694,690,16,putative DNA-binding transcriptional regulator DgoR
b3696,yidX,0,3875438,3876094,1,1629,0.0216919739696312,657,10,putative lipoprotein YidX
b3697,yidA,0,3876140,3876952,-1,1325,0.021015761821366,813,12,sugar phosphatase YidA
b3698,yidB,0,3877067,3877465,-1,0,0,399,0,conserved protein YidB
b3699,gyrB,0,3877705,3880119,-1,16,0.00236546422235364,2415,4,DNA gyrase subunit B
b3700,recF,0,3880148,3881221,-1,789,0.00797872340425532,1074,6,DNA repair protein RecF
b3701,dnaN,0,3881221,3882321,-1,8,0.0012970168612192,1101,1,beta sliding clamp
b3702,dnaA,0,3882326,3883729,-1,9,0.00304878048780488,1404,3,chromosomal replication initiator protein DnaA
b4757,ysdD,0,3884026,3884106,1,58,0.0175438596491228,81,1,protein YsdD
b3703,rpmH,0,3884336,3884476,1,0,0,141,0,50S ribosomal subunit protein L34
b3704,rnpA,0,3884493,3884852,1,0,0,360,0,RNase P protein component
b4557,yidD,0,3884816,3885073,1,5,0.010989010989011,258,2,membrane protein insertion efficiency factor
b3705,yidC,0,3885076,3886722,1,3,0.00173460537727667,1647,2,membrane protein insertase YidC
b3706,mnmE,0,3886828,3888192,1,21,0.00522466039707419,1365,5,5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit
b3707,tnaC,0,3888435,3888509,1,502,0.0377358490566038,75,2,tnaAB operon leader peptide
b3708,tnaA,0,3888730,3890145,1,3660,0.0161290322580645,1416,16,tryptophanase
b3709,tnaB,0,3890236,3891483,1,2113,0.017162471395881,1248,15,tryptophan:H(+) symporter TnaB
b3710,mdtL,0,3891615,3892790,1,4854,0.0169902912621359,1176,14,efflux pump MdtL
b3711,yidZ,0,3892765,3893724,1,103,0.00297619047619048,960,2,putative LysR-type transcriptional regulator YidZ
b3712,yieE,0,3893881,3894630,1,215,0.00380228136882129,750,2,putative phosphopantetheinyl transferase
b3713,yieF,0,3894652,3895218,1,223,0.00755667506297229,567,3,chromate reductase
b3714,adeP,0,3895272,3896609,-1,827,0.011727078891258,1338,11,adenine:H(+) symporter
b3715,yieH,0,3896774,3897439,1,4228,0.0213675213675214,666,10,6-phosphogluconate phosphatase
b3716,cbrB,0,3897506,3897973,1,1911,0.024390243902439,468,8,putative inner membrane protein
b3717,cbrC,0,3898022,3898609,1,1131,0.0121359223300971,588,5,UPF0167 family colicin E2 tolerance protein CbrC
b3718,yieK,0,3898671,3899393,-1,2074,0.0177514792899408,723,9,putative glucosamine-6-phosphate deaminase YieK
b3719,yieL,0,3899408,3900577,-1,819,0.0170731707317073,1170,14,putative hydrolase YieL
b3720,bglH,0,3900604,3902220,-1,4651,0.0194174757281553,1617,22,carbohydrate-specific outer membrane porin, cryptic
b3721,bglB,0,3902289,3903701,-1,1755,0.0201816347124117,1413,20,6-phospho-beta-glucosidase B
b3722,bglF,0,3903720,3905597,-1,1834,0.0159574468085106,1878,21,beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase
b3723,bglG,0,3905731,3906567,-1,992,0.0170357751277683,837,10,transcriptional antiterminator BglG
b3724,phoU,0,3906853,3907578,-1,0,0,726,0,negative regulator of the pho regulon
b3725,pstB,0,3907593,3908366,-1,12,0.003690036900369,774,2,phosphate ABC transporter ATP binding subunit
b3726,pstA,0,3908549,3909439,-1,130,0.0032,891,2,phosphate ABC transporter membrane subunit PstA
b3727,pstC,0,3909439,3910398,-1,2,0.00148809523809524,960,1,phosphate ABC transporter membrane subunit PstC
b3728,pstS,0,3910485,3911525,-1,1,0.00137174211248285,1041,1,phosphate ABC transporter periplasmic binding protein
b3729,glmS,0,3911839,3913668,-1,0,0,1830,0,L-glutamine--D-fructose-6-phosphate aminotransferase
b3730,glmU,0,3913830,3915200,-1,2,0.00208116545265349,1371,2,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase
b3731,atpC,0,3915553,3915972,-1,27,0.00680272108843537,420,2,ATP synthase F1 complex subunit epsilon
b3732,atpD,0,3915993,3917375,-1,15,0.00619195046439629,1383,6,ATP synthase F1 complex subunit beta
b3733,atpG,0,3917402,3918265,-1,5,0.0033003300330033,864,2,ATP synthase F1 complex subunit gamma
b3734,atpA,0,3918316,3919857,-1,17,0.00462962962962963,1542,5,ATP synthase F1 complex subunit alpha
b3735,atpH,0,3919870,3920403,-1,0,0,534,0,ATP synthase F1 complex subunit delta
b3736,atpF,0,3920418,3920888,-1,45,0.00302114803625378,471,1,ATP synthase Fo complex subunit b
b3737,atpE,0,3920950,3921189,-1,274,0.0178571428571429,240,3,ATP synthase Fo complex subunit c
b3738,atpB,0,3921236,3922051,-1,0,0,816,0,ATP synthase Fo complex subunit a
b3739,atpI,0,3922060,3922440,-1,0,0,381,0,ATP synthase accessory factor
b3740,rsmG,0,3923057,3923680,-1,815,0.0091324200913242,624,4,16S rRNA m(7)G527 methyltransferase
b3741,mnmG,0,3923744,3925633,-1,31,0.00226586102719033,1890,3,5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG
b3742,mioC,0,3926012,3926455,-1,301,0.00961538461538462,444,3,flavoprotein MioC
b3743,asnC,0,3926545,3927003,-1,610,0.0154798761609907,459,5,DNA-binding transcriptional dual regulator AsnC
b3744,asnA,0,3927155,3928147,1,850,0.0157819225251076,993,11,asparagine synthetase A
b3745,viaA,0,3928152,3929603,-1,4832,0.0225933202357564,1452,23,protein ViaA
b3746,ravA,0,3929597,3931093,-1,6005,0.0247855100095329,1497,26,regulatory ATPase RavA
b3747,kup,0,3931316,3933184,1,4515,0.014514896867838,1869,19,K(+):H(+) symporter Kup
b3748,rbsD,0,3933351,3933770,1,266,0.0170068027210884,420,5,D-ribose pyranase
b3749,rbsA,0,3933778,3935283,1,1994,0.00852272727272727,1506,9,ribose ABC transporter ATP binding subunit
b3750,rbsC,0,3935288,3936253,1,375,0.0103244837758112,966,7,ribose ABC transporter membrane subunit
b3751,rbsB,0,3936278,3937168,1,700,0.0096,891,6,ribose ABC transporter periplasmic binding protein
b3752,rbsK,0,3937294,3938223,1,1145,0.0199386503067485,930,13,ribokinase
b3753,rbsR,0,3938227,3939219,1,520,0.0129124820659971,993,9,DNA-binding transcriptional dual regulator RbsR
b3754,hsrA,0,3939185,3940612,-1,1704,0.014,1428,14,putative transporter HsrA
b3755,yieP,0,3940635,3941327,-1,1622,0.0184804928131417,693,9,putative transcriptional regulator YieP
b3756,rrsC,0,3941808,3943349,1,0,0,1542,0,
b3757,gltU,0,3943435,3943510,1,0,0,76,0,
b3758,rrlC,0,3943704,3946607,1,0,0,2904,0,
b3759,rrfC,0,3946700,3946819,1,0,0,120,0,
b3760,aspT,0,3946872,3946948,1,0,0,77,0,
b3761,trpT,0,3946957,3947032,1,1926,0.166666666666667,76,9,
b4480,hdfR,0,3947128,3947967,-1,3743,0.032312925170068,840,19,DNA-binding transcriptional dual regulator HdfR
b3764,maoP,0,3948086,3948424,1,1096,0.0167364016736402,339,4,macrodomain Ori protein
b3765,yifB,0,3948449,3949969,-1,3029,0.0178403755868545,1521,19,putative magnesium chelatase YifB
b3766,ilvL,0,3950322,3950420,1,1,0.0140845070422535,99,1,ilvXGMEDA operon leader peptide
b4669,ilvX,0,3950507,3950557,1,0,0,51,0,uncharacterized protein IlvX
b4488,ilvG,0,3950560,3952204,1,1133,0.00693842150910668,1645,8,pseudogene
b3769,ilvM,0,3952201,3952464,1,3046,0.0591397849462366,264,11,acetolactate synthase II subunit IlvM
b3770,ilvE,0,3952484,3953413,1,1263,0.0153374233128834,930,10,branched-chain-amino-acid aminotransferase
b3771,ilvD,0,3953478,3955328,1,1480,0.00616808018504241,1851,8,dihydroxy-acid dehydratase
b3772,ilvA,0,3955331,3956875,1,185,0.00461680517082179,1545,5,threonine deaminase
b3773,ilvY,0,3956927,3957820,-1,1370,0.0143769968051118,894,9,DNA-binding transcriptional dual regulator IlvY
b3774,ilvC,0,3957970,3959445,1,989,0.00870406189555126,1476,9,ketol-acid reductoisomerase (NADP(+))
b3775,ppiC,0,3959532,3959813,-1,915,0.0454545454545455,282,9,peptidyl-prolyl cis-trans isomerase C
b3777,yifN,0,3960012,3960460,-1,1077,0.0285714285714286,449,9,pseudogene
b3778,rep,0,3960677,3962698,1,36,0.00211864406779661,2022,3,ATP-dependent DNA helicase Rep
b3779,gpp,0,3962745,3964229,-1,219,0.00384245917387128,1485,4,guanosine-5'-triphosphate,3'-diphosphate phosphatase
b3780,rhlB,0,3964365,3965630,-1,827,0.00900900900900901,1266,8,ATP-dependent RNA helicase RhlB
b3781,trxA,0,3965761,3966090,1,9,0.00431034482758621,330,1,thioredoxin 1
b3782,rhoL,0,3966231,3966332,1,0,0,102,0,rho operon leader peptide
b3783,rho,0,3966417,3967676,1,8,0.00113378684807256,1260,1,transcription termination factor Rho
b3784,rfe,0,3967916,3969019,1,445,0.00904392764857881,1104,7,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase
b3785,wzzE,0,3969031,3970077,1,628,0.00818553888130969,1047,6,enterobacterial common antigen polysaccharide co-polymerase
b3786,wecB,0,3970133,3971263,1,263,0.0113493064312736,1131,9,UDP-N-acetylglucosamine 2-epimerase
b3787,wecC,0,3971260,3972522,1,470,0.0101694915254237,1263,9,UDP-N-acetyl-D-mannosamine dehydrogenase
b3788,rffG,0,3972522,3973589,1,1980,0.0120320855614973,1068,9,dTDP-glucose 4,6-dehydratase 2
b3789,rffH,0,3973608,3974489,1,631,0.0113268608414239,882,7,dTDP-glucose pyrophosphorylase 2
b3790,rffC,0,3974467,3975141,1,32,0.00845665961945032,675,4,dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
b3791,wecE,0,3975146,3976276,1,178,0.0113493064312736,1131,9,dTDP-4-dehydro-6-deoxy-D-glucose transaminase
b3792,wzxE,0,3976278,3977528,1,463,0.00456100342075257,1251,4,lipid III flippase
b4481,rffT,0,3977525,3978604,1,103,0.00264550264550265,1080,2,4-acetamido-4,6-dideoxy-D-galactose transferase
b3793,wzyE,0,3978601,3979953,1,34,0.00632244467860906,1353,6,enterobacterial common antigen polymerase
b3794,rffM,0,3979956,3980696,1,1282,0.0192678227360308,741,10,UDP-N-acetyl-D-mannosaminuronic acid transferase
b3795,yifK,0,3980887,3982272,1,1606,0.0133744855967078,1386,13,putative transporter YifK
b3796,argX,0,3982375,3982451,1,0,0,77,0,
b3797,hisR,0,3982509,3982585,1,0,0,77,0,
b3798,leuT,0,3982606,3982692,1,0,0,87,0,
b3799,proM,0,3982735,3982811,1,0,0,77,0,
b3800,aslB,0,3982958,3984193,1,3400,0.0196304849884527,1236,17,putative anaerobic sulfatase maturation enzyme AslB
b3801,aslA,0,3984352,3986007,-1,4258,0.0198275862068966,1656,23,arylsulfatase
b4456,glmZ,0,3986432,3986603,1,0,0,172,0,
b3802,hemY,0,3986686,3987882,-1,678,0.00715137067938021,1197,6,protein HemY
b3803,hemX,0,3987885,3989066,-1,800,0.0120772946859903,1182,10,PF04375 family protein HemX
b3804,hemD,0,3989088,3989828,-1,21,0.00385356454720617,741,2,uroporphyrinogen-III synthase
b3805,hemC,0,3989825,3990766,-1,6,0.00151515151515152,942,1,hydroxymethylbilane synthase
b3806,cyaA,0,3991153,3993699,1,21,0.00168255748738082,2547,3,adenylate cyclase
b3807,cyaY,0,3993739,3994059,-1,437,0.0133333333333333,321,3,frataxin CyaY
b3808,yzcX,0,3993850,3994335,1,2440,0.0321637426900585,486,11,protein YzcX
b4558,yifL,0,3994522,3994725,1,11,0.0138888888888889,204,2,putative lipoprotein YifL
b3809,dapF,0,3994762,3995586,1,0,0,825,0,diaminopimelate epimerase
b3810,yigA,0,3995583,3996290,1,222,0.0120967741935484,708,6,conserved protein YigA
b3811,xerC,0,3996287,3997183,1,0,0,897,0,site-specific tyrosine recombinase
b3812,yigB,0,3997183,3997899,1,988,0.0159045725646123,717,8,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase
b3813,uvrD,0,3997983,4000145,1,743,0.00726072607260726,2163,11,ssDNA translocase and dsDNA helicase-DNA helicase II
b4482,yigE,0,4000292,4001056,-1,1214,0.0279329608938547,765,15,DUF2233 domain-containing protein YigE
b3816,corA,0,4001426,4002376,1,387,0.00449775112443778,951,3,Ni(2(+))/Co(2(+))/Mg(2(+)) transporter
b3817,yigF,0,4002419,4002799,-1,486,0.0149812734082397,381,4,DUF2628 domain-containing protein YigF
b3818,yigG,0,4002813,4003193,-1,403,0.0187265917602996,381,5,inner membrane protein
b3819,rarD,0,4003288,4004178,-1,505,0.016,891,10,putative transporter RarD
b3820,yigI,0,4004230,4004697,-1,1392,0.0152439024390244,468,5,putative thioesterase YigI
